-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2014 through 12/31/2024 in LST
Location: Latitude  56.269   Longitude 9.148 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 36.83 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
QV2M      MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
YEAR,MO,DY,HR,WD50M,WS50M,PS,T2M,QV2M
2021,7,24,6,163.8,2.07,101.18,16.07,10.11
2021,7,24,7,141.8,1.55,101.17,18.16,10.11
2021,7,24,8,96.7,1.72,101.14,19.79,10.13
2021,7,24,9,82.2,2.42,101.12,20.95,10.39
2021,7,24,10,80.9,3.17,101.12,21.97,10.79
2021,7,24,11,83.5,3.96,101.11,22.94,11.22
2021,7,24,12,84.4,4.65,101.08,23.67,11.67
2021,7,24,13,81.9,5.45,101.03,24.06,12.03
2021,7,24,14,81.5,6.4,100.97,24.2,12.24
2021,7,24,15,88.5,7.03,100.93,24.07,12.36
2021,7,24,16,99.3,7.27,100.92,23.6,12.35
2021,7,24,17,105.2,6.89,100.9,22.84,12.31
2021,7,24,18,101.5,6.0,100.88,21.91,12.68
2021,7,24,19,96.1,6.24,100.87,20.28,12.68
2021,7,24,20,96.8,7.09,100.88,18.37,11.68
2021,7,24,21,101.3,7.61,100.88,17.5,11.01
2021,7,24,22,106.4,7.91,100.88,17.04,10.74
2021,7,24,23,111.6,8.58,100.88,16.88,10.67
2021,7,25,0,112.9,8.75,100.87,16.68,10.66
2021,7,25,1,107.8,8.7,100.85,16.41,10.77
2021,7,25,2,100.0,8.86,100.82,16.24,11.01
2021,7,25,3,94.0,9.08,100.79,16.17,11.22
2021,7,25,4,90.0,9.16,100.76,16.36,11.29
2021,7,25,5,88.1,8.96,100.74,17.06,11.46
2021,7,25,6,88.6,8.69,100.71,17.86,11.75
2021,7,25,7,94.5,9.49,100.7,18.74,11.88
2021,7,25,8,99.8,10.09,100.69,19.45,11.9
2021,7,25,9,104.8,10.25,100.69,20.04,12.08
2021,7,25,10,108.0,9.99,100.7,20.23,12.29
2021,7,25,11,107.4,9.59,100.73,20.16,12.57
2021,7,25,12,104.4,9.24,100.74,20.3,12.93
2021,7,25,13,102.4,9.23,100.74,20.87,13.3
2021,7,25,14,102.4,9.21,100.75,21.6,13.53
2021,7,25,15,103.9,8.96,100.75,22.16,13.66
2021,7,25,16,104.5,8.37,100.73,22.34,13.73
2021,7,25,17,105.8,8.13,100.72,22.04,13.62
2021,7,25,18,106.4,8.12,100.73,21.28,13.31
2021,7,25,19,108.2,8.26,100.75,20.32,12.75
2021,7,25,20,108.8,8.08,100.79,19.32,12.21
2021,7,25,21,107.8,8.08,100.8,18.75,11.82
2021,7,25,22,107.1,8.11,100.81,18.37,11.64
2021,7,25,23,105.6,7.98,100.8,18.02,11.57
2021,7,26,0,102.4,7.94,100.78,17.74,11.6
2021,7,26,1,99.4,7.91,100.75,17.5,11.68
2021,7,26,2,97.5,7.82,100.71,17.29,11.75
2021,7,26,3,96.6,7.67,100.68,17.13,11.83
2021,7,26,4,95.0,7.48,100.67,17.19,11.91
2021,7,26,5,93.2,6.88,100.65,17.85,12.2
2021,7,26,6,93.5,6.01,100.65,18.77,12.71
2021,7,26,7,103.5,6.13,100.66,19.97,13.25
2021,7,26,8,109.1,5.89,100.66,21.14,13.63
2021,7,26,9,113.3,5.44,100.65,22.12,13.79
2021,7,26,10,118.2,5.25,100.63,22.74,13.75
2021,7,26,11,122.5,5.36,100.62,23.2,13.83
2021,7,26,12,124.2,5.61,100.62,23.15,13.94
2021,7,26,13,122.1,5.59,100.61,22.72,14.29
2021,7,26,14,117.6,5.36,100.6,22.21,14.68
2021,7,26,15,115.4,5.27,100.59,21.76,14.94
2021,7,26,16,117.6,5.38,100.57,21.34,14.97
2021,7,26,17,123.9,5.79,100.56,21.0,14.79
2021,7,26,18,129.5,5.87,100.55,20.62,14.51
2021,7,26,19,134.0,5.83,100.56,20.04,14.08
2021,7,26,20,136.9,5.45,100.58,19.38,13.59
2021,7,26,21,133.4,4.75,100.59,18.84,13.14
2021,7,26,22,131.2,4.22,100.59,18.47,12.78
2021,7,26,23,134.6,3.95,100.56,18.24,12.56
2021,7,27,0,135.0,3.76,100.53,17.97,12.39
2021,7,27,1,136.6,3.59,100.49,17.69,12.24
2021,7,27,2,138.0,3.47,100.46,17.43,12.09
2021,7,27,3,140.4,3.44,100.45,17.19,11.95
2021,7,27,4,141.1,3.33,100.44,17.0,11.83
2021,7,27,5,141.7,3.02,100.42,17.67,12.31
2021,7,27,6,142.0,2.45,100.4,18.6,12.79
2021,7,27,7,138.6,1.8,100.4,19.47,13.07
2021,7,27,8,135.0,1.6,100.41,20.25,13.18
2021,7,27,9,134.0,1.64,100.4,20.5,13.17
2021,7,27,10,146.6,2.04,100.4,20.7,13.3
2021,7,27,11,162.8,2.44,100.41,20.87,13.39
2021,7,27,12,174.5,2.81,100.4,20.97,13.5
2021,7,27,13,184.2,3.16,100.4,21.03,13.59
2021,7,27,14,192.5,3.51,100.39,21.03,13.66
2021,7,27,15,197.3,3.79,100.37,21.01,13.74
2021,7,27,16,200.8,4.26,100.35,20.93,13.58
2021,7,27,17,204.4,4.65,100.34,20.63,13.3
2021,7,27,18,208.6,4.84,100.32,20.09,13.11
2021,7,27,19,211.4,5.46,100.32,18.98,12.64
2021,7,27,20,213.2,6.3,100.34,17.53,11.81
2021,7,27,21,213.2,6.61,100.36,16.73,11.41
2021,7,27,22,212.7,6.59,100.37,16.38,11.28
2021,7,27,23,211.1,6.49,100.35,16.09,11.13
2021,7,28,0,209.4,6.56,100.33,15.71,10.94
2021,7,28,1,208.5,6.73,100.3,15.27,10.7
2021,7,28,2,207.9,6.74,100.28,14.87,10.46
2021,7,28,3,205.0,6.59,100.26,14.6,10.26
2021,7,28,4,199.4,6.16,100.24,14.67,10.23
2021,7,28,5,191.6,5.41,100.22,15.53,10.66
2021,7,28,6,181.6,4.74,100.19,16.27,11.06
2021,7,28,7,175.1,4.34,100.16,16.9,11.39
2021,7,28,8,170.6,4.18,100.13,17.64,11.73
2021,7,28,9,174.8,4.45,100.12,18.24,11.81
2021,7,28,10,185.1,5.08,100.11,18.68,11.67
2021,7,28,11,200.8,6.12,100.11,19.51,11.48
2021,7,28,12,212.1,7.08,100.1,19.93,11.16
2021,7,28,13,220.1,7.73,100.09,20.09,10.97
2021,7,28,14,224.5,7.88,100.07,20.14,10.82
2021,7,28,15,224.8,7.66,100.06,20.29,10.73
2021,7,28,16,220.1,7.27,100.06,20.27,10.67
2021,7,28,17,213.5,6.89,100.04,19.83,10.77
2021,7,28,18,205.6,6.23,100.01,19.11,11.17
2021,7,28,19,194.8,6.06,99.98,17.94,11.39
2021,7,28,20,186.6,6.93,99.96,16.55,10.97
2021,7,28,21,183.8,7.49,99.94,16.16,10.91
2021,7,28,22,188.0,7.67,99.91,16.04,10.94
2021,7,28,23,196.4,7.47,99.88,15.57,10.75
2021,7,29,0,206.8,7.52,99.86,15.11,10.45
2021,7,29,1,210.5,7.32,99.82,14.61,10.13
2021,7,29,2,206.7,7.2,99.78,14.13,9.85
2021,7,29,3,198.7,7.17,99.73,13.93,9.7
2021,7,29,4,187.2,7.05,99.68,13.83,9.66
2021,7,29,5,181.8,7.4,99.62,14.39,9.91
2021,7,29,6,180.7,8.04,99.54,14.87,10.17
2021,7,29,7,185.3,8.63,99.51,15.23,10.4
2021,7,29,8,201.0,10.63,99.51,15.46,10.25
2021,7,29,9,213.6,12.18,99.54,15.55,9.61
2021,7,29,10,223.2,12.61,99.56,15.95,9.09
2021,7,29,11,232.3,12.54,99.58,16.4,8.77
2021,7,29,12,236.2,11.84,99.59,16.64,8.49
2021,7,29,13,239.6,10.95,99.6,16.77,8.45
2021,7,29,14,243.4,10.6,99.6,16.64,8.5
2021,7,29,15,248.2,10.7,99.62,16.36,8.59
2021,7,29,16,249.3,10.45,99.63,15.79,8.84
2021,7,29,17,246.9,10.11,99.64,15.22,9.19
2021,7,29,18,244.3,10.16,99.64,14.83,9.41
2021,7,29,19,240.8,9.79,99.64,14.61,9.56
2021,7,29,20,237.4,9.66,99.63,14.39,9.61
2021,7,29,21,229.8,9.1,99.63,14.06,9.62
2021,7,29,22,224.8,8.94,99.62,13.75,9.57
2021,7,29,23,224.0,8.92,99.6,13.64,9.53
2021,7,30,0,226.3,8.87,99.56,13.64,9.55
2021,7,30,1,234.1,9.34,99.52,13.92,9.63
2021,7,30,2,244.9,9.99,99.48,14.33,9.81
2021,7,30,3,251.0,9.9,99.46,14.49,9.93
2021,7,30,4,253.0,9.59,99.47,14.55,9.98
2021,7,30,5,254.6,9.44,99.49,14.98,10.21
2021,7,30,6,257.7,9.59,99.52,15.65,10.57
2021,7,30,7,262.9,10.67,99.53,16.36,10.7
2021,7,30,8,267.0,11.73,99.56,17.1,10.45
2021,7,30,9,268.3,12.15,99.6,17.9,10.23
2021,7,30,10,268.6,12.25,99.62,18.53,10.24
2021,7,30,11,268.4,12.3,99.65,18.92,10.37
2021,7,30,12,267.7,12.21,99.67,19.17,10.51
2021,7,30,13,266.8,12.14,99.69,19.53,10.66
2021,7,30,14,266.6,11.9,99.71,19.68,10.73
2021,7,30,15,266.3,11.51,99.71,19.55,10.75
2021,7,30,16,264.6,10.99,99.71,19.14,10.73
2021,7,30,17,260.8,10.36,99.72,18.49,10.71
2021,7,30,18,253.2,8.9,99.72,17.72,10.78
2021,7,30,19,245.3,8.25,99.75,16.83,10.8
2021,7,30,20,240.4,8.24,99.76,16.05,10.66
2021,7,30,21,236.6,8.11,99.77,15.61,10.52
2021,7,30,22,235.5,7.8,99.76,15.26,10.37
2021,7,30,23,231.6,7.22,99.75,14.79,10.21
2021,7,31,0,228.0,7.04,99.7,14.39,10.02
2021,7,31,1,226.3,6.92,99.66,13.84,9.8
2021,7,31,2,224.0,6.8,99.62,13.36,9.62
2021,7,31,3,220.5,6.65,99.57,12.97,9.47
2021,7,31,4,217.7,6.58,99.54,12.81,9.39
2021,7,31,5,216.0,5.92,99.5,13.94,9.65
2021,7,31,6,217.3,5.09,99.48,15.15,10.06
2021,7,31,7,227.6,5.37,99.44,16.54,10.22
2021,7,31,8,229.7,5.34,99.41,17.56,10.14
2021,7,31,9,230.2,5.23,99.39,18.37,10.07
2021,7,31,10,231.4,5.11,99.36,18.93,10.06
2021,7,31,11,234.4,5.05,99.35,19.3,10.15
2021,7,31,12,242.9,5.21,99.33,19.54,10.24
2021,7,31,13,256.8,5.71,99.33,19.24,10.18
2021,7,31,14,270.3,6.65,99.34,18.77,10.12
2021,7,31,15,278.7,7.71,99.36,18.55,10.03
2021,7,31,16,282.3,8.65,99.38,17.76,9.77
2021,7,31,17,281.6,9.42,99.41,16.73,9.46
2021,7,31,18,277.2,9.42,99.44,15.79,9.15
2021,7,31,19,272.1,9.9,99.47,14.98,8.82
2021,7,31,20,267.6,10.18,99.5,14.28,8.61
2021,7,31,21,265.2,10.52,99.53,13.94,8.6
2021,7,31,22,262.2,10.17,99.57,13.78,8.7
2021,7,31,23,262.2,10.05,99.6,13.72,8.79
2021,8,1,0,264.3,10.04,99.59,13.66,8.76
2021,8,1,1,264.7,9.85,99.59,13.44,8.64
2021,8,1,2,263.3,9.49,99.58,13.05,8.55
2021,8,1,3,262.8,9.36,99.59,12.6,8.39
2021,8,1,4,260.3,9.13,99.62,12.35,8.22
2021,8,1,5,253.6,8.3,99.65,12.78,8.38
2021,8,1,6,251.5,7.8,99.67,13.76,8.75
2021,8,1,7,263.6,9.79,99.69,14.78,8.65
2021,8,1,8,266.6,10.6,99.73,15.65,8.26
2021,8,1,9,265.8,10.68,99.76,16.4,8.09
2021,8,1,10,265.5,10.62,99.77,16.73,8.14
2021,8,1,11,266.6,10.63,99.78,17.1,8.2
2021,8,1,12,268.0,10.51,99.8,17.1,8.21
2021,8,1,13,269.2,10.32,99.82,16.9,8.22
2021,8,1,14,270.0,10.1,99.84,17.14,8.31
2021,8,1,15,270.5,9.78,99.84,16.78,8.3
2021,8,1,16,270.1,9.44,99.84,16.35,8.3
2021,8,1,17,268.4,8.82,99.83,15.81,8.35
2021,8,1,18,263.9,8.13,99.84,15.19,8.54
2021,8,1,19,258.5,8.04,99.84,14.34,8.61
2021,8,1,20,256.5,8.5,99.87,13.48,8.56
2021,8,1,21,260.0,9.12,99.88,13.33,8.54
2021,8,1,22,264.1,9.3,99.87,13.43,8.61
2021,8,1,23,265.6,8.94,99.86,13.52,8.8
2021,8,2,0,272.7,9.29,99.85,13.8,9.01
2021,8,2,1,280.4,9.11,99.82,13.93,9.24
2021,8,2,2,287.0,8.75,99.83,13.8,9.39
2021,8,2,3,296.2,8.87,99.85,13.73,9.44
2021,8,2,4,301.4,8.16,99.9,13.45,9.42
2021,8,2,5,306.3,7.42,99.95,14.06,9.62
2021,8,2,6,312.9,6.5,100.01,15.12,9.93
2021,8,2,7,322.1,7.03,100.07,16.07,9.6
2021,8,2,8,322.9,6.67,100.11,17.0,9.27
2021,8,2,9,322.1,6.14,100.14,17.97,9.18
2021,8,2,10,319.0,5.68,100.18,18.77,9.11
2021,8,2,11,311.9,5.31,100.22,19.36,9.05
2021,8,2,12,301.2,5.19,100.25,19.66,9.04
2021,8,2,13,291.1,5.57,100.29,19.6,9.14
2021,8,2,14,285.9,6.29,100.33,19.22,9.3
2021,8,2,15,284.3,7.13,100.35,18.42,9.3
2021,8,2,16,287.0,7.84,100.38,17.28,9.13
2021,8,2,17,289.9,8.18,100.42,16.22,8.92
2021,8,2,18,290.6,7.97,100.45,15.2,8.66
2021,8,2,19,288.6,7.32,100.47,14.33,8.55
2021,8,2,20,284.4,7.12,100.51,13.49,8.48
2021,8,2,21,280.5,7.12,100.53,13.16,8.46
2021,8,2,22,278.0,7.25,100.55,13.0,8.45
2021,8,2,23,277.8,7.53,100.56,12.9,8.41
2021,8,3,0,277.8,7.71,100.56,12.8,8.34
2021,8,3,1,278.9,7.94,100.55,12.92,8.26
2021,8,3,2,280.9,8.06,100.57,13.15,8.23
2021,8,3,3,282.5,8.15,100.58,13.19,8.18
2021,8,3,4,282.9,8.15,100.59,13.04,8.11
2021,8,3,5,282.7,7.68,100.61,13.34,8.13
2021,8,3,6,280.7,6.77,100.62,13.97,8.21
2021,8,3,7,281.5,6.78,100.65,14.72,8.06
2021,8,3,8,281.4,6.84,100.65,15.27,7.81
2021,8,3,9,278.6,6.53,100.66,15.87,7.81
2021,8,3,10,276.3,6.38,100.67,16.51,7.87
2021,8,3,11,275.7,6.44,100.67,17.23,7.98
2021,8,3,12,276.2,6.63,100.68,17.93,8.11
2021,8,3,13,278.9,6.82,100.69,18.21,8.19
2021,8,3,14,282.5,6.96,100.7,18.1,8.16
2021,8,3,15,286.8,6.93,100.72,17.46,8.05
2021,8,3,16,290.9,6.88,100.75,16.8,8.02
2021,8,3,17,294.6,6.82,100.77,16.23,7.92
2021,8,3,18,297.8,6.4,100.78,15.36,7.93
2021,8,3,19,298.9,6.03,100.81,13.89,8.12
2021,8,3,20,297.8,5.96,100.86,12.63,7.89
2021,8,3,21,295.1,5.92,100.89,12.42,7.79
2021,8,3,22,291.7,5.96,100.93,12.29,7.72
2021,8,3,23,288.9,6.08,100.94,12.12,7.65
2021,8,4,0,287.4,6.21,100.95,12.04,7.6
2021,8,4,1,287.3,6.32,100.95,11.98,7.55
2021,8,4,2,287.9,6.27,100.94,11.88,7.51
2021,8,4,3,288.2,6.17,100.94,11.8,7.5
2021,8,4,4,287.8,5.96,100.97,11.81,7.52
2021,8,4,5,286.1,5.52,100.99,12.55,7.75
2021,8,4,6,282.8,4.87,101.01,13.54,7.84
2021,8,4,7,280.9,4.7,101.04,14.31,7.66
2021,8,4,8,277.8,4.51,101.06,15.01,7.63
2021,8,4,9,274.5,4.29,101.07,15.95,7.79
2021,8,4,10,272.8,4.07,101.06,17.21,8.05
2021,8,4,11,272.9,3.9,101.05,18.09,8.23
2021,8,4,12,274.8,3.68,101.03,18.7,8.31
2021,8,4,13,276.8,3.38,101.01,19.08,8.34
2021,8,4,14,278.4,3.02,101.0,19.21,8.29
2021,8,4,15,279.1,2.7,100.99,18.98,8.18
2021,8,4,16,283.2,2.68,101.0,18.59,8.18
2021,8,4,17,288.8,2.95,101.0,17.86,8.33
2021,8,4,18,296.5,3.18,101.01,17.05,8.6
2021,8,4,19,307.6,3.44,101.03,15.84,9.03
2021,8,4,20,321.7,3.65,101.04,14.5,8.77
2021,8,4,21,335.0,3.43,101.05,13.72,8.45
2021,8,4,22,346.9,3.09,101.04,12.96,8.07
2021,8,4,23,359.2,2.72,101.03,12.49,7.7
2021,8,5,0,13.1,2.38,101.02,12.23,7.56
2021,8,5,1,30.4,2.16,101.02,12.06,7.58
2021,8,5,2,49.0,2.21,101.0,11.88,7.65
2021,8,5,3,65.8,2.49,100.99,11.92,7.79
2021,8,5,4,79.6,2.93,100.97,11.75,7.9
2021,8,5,5,91.4,3.36,100.97,12.56,8.4
2021,8,5,6,100.7,3.28,100.95,13.83,8.56
2021,8,5,7,112.3,3.46,100.92,15.41,8.6
2021,8,5,8,122.3,3.78,100.9,17.08,8.75
2021,8,5,9,129.1,3.98,100.87,18.36,8.87
2021,8,5,10,134.2,4.17,100.85,19.12,8.92
2021,8,5,11,135.8,4.31,100.82,19.64,9.09
2021,8,5,12,134.3,4.38,100.78,19.98,9.28
2021,8,5,13,132.0,4.55,100.75,20.12,9.4
2021,8,5,14,130.4,4.81,100.72,20.06,9.43
2021,8,5,15,129.1,5.13,100.69,19.82,9.46
2021,8,5,16,126.7,5.36,100.66,19.53,9.51
2021,8,5,17,121.7,5.4,100.62,19.11,9.66
2021,8,5,18,112.5,5.31,100.6,18.32,10.11
2021,8,5,19,103.7,6.05,100.58,16.56,10.03
2021,8,5,20,101.1,7.12,100.58,14.9,9.29
2021,8,5,21,101.2,7.67,100.57,14.28,8.94
2021,8,5,22,103.4,7.98,100.56,13.81,8.78
2021,8,5,23,106.8,8.16,100.53,13.52,8.81
2021,8,6,0,111.7,8.29,100.48,13.34,8.98
2021,8,6,1,116.5,8.39,100.43,13.11,9.13
2021,8,6,2,118.3,8.5,100.4,12.97,9.15
2021,8,6,3,117.3,8.58,100.37,12.78,9.1
2021,8,6,4,113.5,8.6,100.34,12.6,9.05
2021,8,6,5,108.5,8.19,100.31,13.46,9.13
2021,8,6,6,103.6,7.24,100.29,14.65,9.44
2021,8,6,7,106.8,8.42,100.26,16.27,9.6
2021,8,6,8,108.0,8.82,100.23,17.54,9.42
2021,8,6,9,108.6,8.66,100.2,18.52,9.3
2021,8,6,10,110.6,8.68,100.16,19.46,9.31
2021,8,6,11,114.5,8.91,100.12,20.3,9.55
2021,8,6,12,118.6,9.21,100.08,20.89,9.89
2021,8,6,13,121.4,9.49,100.06,21.16,10.25
2021,8,6,14,123.3,9.64,100.04,21.2,10.53
2021,8,6,15,123.3,9.53,100.01,21.15,10.78
2021,8,6,16,122.5,9.41,99.99,20.84,11.0
2021,8,6,17,122.5,9.77,99.97,20.08,11.14
2021,8,6,18,122.7,10.49,99.96,19.1,11.1
2021,8,6,19,122.1,10.66,99.97,17.89,10.9
2021,8,6,20,122.4,11.48,99.98,16.91,10.52
2021,8,6,21,123.4,11.53,99.99,16.18,10.19
2021,8,6,22,124.1,11.9,99.97,15.67,9.92
2021,8,6,23,125.2,11.99,99.96,15.21,9.69
2021,8,7,0,126.2,11.98,99.93,14.87,9.56
2021,8,7,1,127.6,11.3,99.9,14.63,9.56
2021,8,7,2,130.3,10.44,99.88,14.54,9.7
2021,8,7,3,130.6,9.22,99.88,14.52,9.77
2021,8,7,4,129.0,8.77,99.87,14.51,9.87
2021,8,7,5,127.6,8.38,99.87,14.67,10.01
2021,8,7,6,126.0,8.01,99.85,15.13,10.25
2021,8,7,7,127.4,7.53,99.84,15.93,10.61
2021,8,7,8,131.4,7.47,99.83,16.94,10.75
2021,8,7,9,137.0,7.35,99.81,17.83,10.72
2021,8,7,10,145.0,6.8,99.79,18.7,10.74
2021,8,7,11,155.9,6.13,99.77,19.58,10.67
2021,8,7,12,165.7,5.44,99.75,20.04,10.57
2021,8,7,13,175.2,4.89,99.73,20.58,10.48
2021,8,7,14,185.5,4.39,99.7,20.56,10.49
2021,8,7,15,196.9,4.47,99.69,20.39,10.58
2021,8,7,16,206.7,4.56,99.68,19.97,10.43
2021,8,7,17,213.0,4.4,99.69,19.39,10.36
2021,8,7,18,217.5,3.91,99.72,18.21,10.79
2021,8,7,19,220.8,3.3,99.74,16.65,10.53
2021,8,7,20,221.2,2.55,99.76,15.79,9.7
2021,8,7,21,210.5,1.61,99.77,15.47,9.27
2021,8,7,22,162.5,1.13,99.75,15.27,9.11
2021,8,7,23,129.9,2.07,99.73,14.43,9.07
2021,8,8,0,125.9,3.34,99.7,13.63,9.1
2021,8,8,1,125.1,4.41,99.66,13.2,9.24
2021,8,8,2,127.2,5.13,99.6,13.12,9.43
2021,8,8,3,132.9,5.93,99.57,13.46,9.7
2021,8,8,4,140.1,6.03,99.54,13.73,9.88
2021,8,8,5,148.6,5.74,99.55,14.52,10.19
2021,8,8,6,151.8,5.0,99.54,15.52,10.67
2021,8,8,7,157.1,4.68,99.57,16.33,11.0
2021,8,8,8,169.4,5.07,99.61,17.06,11.05
2021,8,8,9,182.6,5.61,99.65,17.29,10.85
2021,8,8,10,194.2,6.0,99.68,17.45,10.54
2021,8,8,11,203.9,6.22,99.72,17.88,10.22
2021,8,8,12,212.5,6.32,99.75,18.68,10.07
2021,8,8,13,219.5,6.55,99.81,19.11,10.08
2021,8,8,14,226.2,6.9,99.86,19.29,10.18
2021,8,8,15,231.1,7.36,99.92,19.26,10.25
2021,8,8,16,234.0,7.87,99.98,19.01,10.3
2021,8,8,17,234.6,7.77,100.05,18.49,10.49
2021,8,8,18,230.7,7.33,100.11,17.59,10.73
2021,8,8,19,224.5,7.42,100.17,16.37,10.57
2021,8,8,20,216.7,7.28,100.23,15.1,10.2
2021,8,8,21,210.0,7.32,100.27,14.53,10.01
2021,8,8,22,204.2,7.35,100.29,14.07,9.82
2021,8,8,23,197.1,7.43,100.32,13.76,9.63
2021,8,9,0,189.6,7.54,100.35,13.54,9.46
2021,8,9,1,185.0,7.74,100.36,13.48,9.37
2021,8,9,2,183.8,7.86,100.35,13.54,9.37
2021,8,9,3,182.6,7.88,100.35,13.74,9.48
2021,8,9,4,181.8,8.07,100.35,13.99,9.61
2021,8,9,5,179.0,7.83,100.37,14.28,9.77
2021,8,9,6,178.6,7.25,100.38,14.91,10.09
2021,8,9,7,190.6,7.53,100.41,16.01,10.58
2021,8,9,8,208.5,7.85,100.44,17.15,10.74
2021,8,9,9,221.0,8.1,100.47,18.06,10.64
2021,8,9,10,230.0,8.58,100.52,18.68,10.51
2021,8,9,11,235.2,8.96,100.57,19.02,10.36
2021,8,9,12,237.0,9.19,100.63,19.08,10.13
2021,8,9,13,237.2,8.98,100.69,19.07,9.88
2021,8,9,14,236.8,8.53,100.72,19.06,9.75
2021,8,9,15,235.9,8.11,100.74,19.08,9.63
2021,8,9,16,234.3,7.39,100.77,18.56,9.66
2021,8,9,17,231.4,6.57,100.78,18.12,9.85
2021,8,9,18,225.8,5.93,100.79,17.18,10.12
2021,8,9,19,218.0,5.86,100.82,16.0,10.06
2021,8,9,20,208.9,6.0,100.85,14.78,9.66
2021,8,9,21,201.4,6.17,100.87,14.26,9.58
2021,8,9,22,197.3,6.28,100.87,13.82,9.56
2021,8,9,23,195.3,6.25,100.87,13.38,9.51
2021,8,10,0,192.2,6.11,100.85,12.95,9.34
2021,8,10,1,188.2,5.91,100.83,12.59,9.13
2021,8,10,2,183.9,5.72,100.79,12.34,8.96
2021,8,10,3,180.4,5.65,100.77,12.24,8.86
2021,8,10,4,178.0,5.41,100.75,12.19,8.78
2021,8,10,5,177.6,5.04,100.74,12.92,9.06
2021,8,10,6,179.2,4.2,100.75,14.16,9.61
2021,8,10,7,183.5,3.49,100.76,15.05,9.97
2021,8,10,8,195.0,3.24,100.75,15.95,10.18
2021,8,10,9,207.8,3.2,100.75,16.66,10.24
2021,8,10,10,221.8,3.34,100.75,17.34,10.22
2021,8,10,11,237.9,3.58,100.75,17.99,10.1
2021,8,10,12,253.5,3.94,100.74,18.28,9.92
2021,8,10,13,267.0,4.45,100.75,18.1,9.87
2021,8,10,14,276.7,4.86,100.76,18.21,9.94
2021,8,10,15,283.0,5.07,100.78,18.13,9.84
2021,8,10,16,287.6,5.09,100.79,17.9,9.71
2021,8,10,17,290.5,4.88,100.8,17.54,9.8
2021,8,10,18,291.0,4.43,100.81,16.89,10.19
2021,8,10,19,288.4,4.37,100.83,15.16,9.85
2021,8,10,20,283.2,4.5,100.87,13.62,9.18
2021,8,10,21,277.0,4.7,100.89,13.12,9.1
2021,8,10,22,270.3,5.14,100.91,12.73,9.12
2021,8,10,23,265.6,5.71,100.93,12.51,9.19
2021,8,11,0,263.8,6.22,100.94,12.46,9.29
2021,8,11,1,263.5,6.49,100.93,12.52,9.34
2021,8,11,2,262.9,6.68,100.93,12.56,9.35
2021,8,11,3,261.8,6.92,100.94,12.58,9.32
2021,8,11,4,260.3,7.03,100.95,12.51,9.22
2021,8,11,5,260.1,6.88,100.98,13.36,9.43
2021,8,11,6,259.8,5.8,101.01,15.06,10.08
2021,8,11,7,264.9,5.52,101.04,16.17,10.31
2021,8,11,8,268.8,5.43,101.07,17.24,10.26
2021,8,11,9,271.4,5.29,101.1,18.28,10.21
2021,8,11,10,273.5,5.37,101.12,19.16,10.12
2021,8,11,11,273.4,5.71,101.15,19.75,10.03
2021,8,11,12,273.2,6.19,101.17,20.07,9.95
2021,8,11,13,274.4,6.73,101.2,20.17,9.81
2021,8,11,14,276.7,7.13,101.22,20.06,9.71
2021,8,11,15,278.9,7.12,101.25,19.71,9.58
2021,8,11,16,279.1,6.76,101.26,19.21,9.43
2021,8,11,17,278.2,6.29,101.27,18.52,9.37
2021,8,11,18,276.2,5.67,101.29,17.44,9.66
2021,8,11,19,271.8,5.51,101.32,15.69,9.7
2021,8,11,20,266.0,5.74,101.36,14.44,9.29
2021,8,11,21,260.3,5.87,101.39,14.12,9.24
2021,8,11,22,255.9,5.84,101.42,13.89,9.24
2021,8,11,23,251.4,5.74,101.43,13.61,9.24
2021,8,12,0,246.8,5.78,101.42,13.07,9.24
2021,8,12,1,242.8,5.81,101.41,12.66,9.25
2021,8,12,2,238.0,5.75,101.4,12.34,9.25
2021,8,12,3,230.9,5.73,101.39,11.86,9.24
2021,8,12,4,222.2,5.85,101.39,11.68,9.22
2021,8,12,5,213.1,5.96,101.4,12.84,9.22
2021,8,12,6,204.3,5.23,101.4,14.47,9.48
2021,8,12,7,197.4,4.65,101.41,15.85,9.85
2021,8,12,8,201.7,5.17,101.43,17.85,10.21
2021,8,12,9,206.5,5.56,101.43,19.6,10.33
2021,8,12,10,209.1,5.87,101.43,20.84,10.46
2021,8,12,11,210.9,6.14,101.42,21.56,10.8
2021,8,12,12,215.2,6.37,101.39,22.16,11.09
2021,8,12,13,218.8,6.43,101.36,22.69,11.23
2021,8,12,14,220.7,6.3,101.32,22.97,11.28
2021,8,12,15,222.9,6.04,101.28,23.02,11.34
2021,8,12,16,226.6,5.74,101.25,22.5,11.54
2021,8,12,17,233.6,5.59,101.25,21.73,11.67
2021,8,12,18,243.8,5.52,101.26,20.28,11.94
2021,8,12,19,251.0,5.67,101.27,18.14,11.33
